Metadata_JCP2022,mean,std,count
JCP2022_804002,5.7913313,0.23523453,5
JCP2022_800203,5.791146,0.64476806,5
JCP2022_800749,5.7904463,2.1867714,5
JCP2022_804567,5.788734,1.4329396,5
JCP2022_804119,5.788479,0.71584904,10
JCP2022_801765,5.788409,0.8291246,5
JCP2022_806188,5.7880163,0.80600804,5
JCP2022_806748,5.787866,1.4945316,5
JCP2022_800319,5.7878532,2.3372114,5
JCP2022_803520,5.787104,0.67640555,5
JCP2022_802528,5.78664,2.2128897,5
JCP2022_807550,5.786603,2.2876654,5
JCP2022_806806,5.786456,3.017532,5
JCP2022_807525,5.7859106,0.6874962,5
JCP2022_806067,5.7838874,1.1468626,5
JCP2022_803850,5.7838454,1.259423,5
JCP2022_806864,5.7833447,0.3934312,5
JCP2022_800280,5.7832184,1.1495514,5
JCP2022_805053,5.7830725,1.8961467,5
JCP2022_804562,5.782126,2.3833137,5
JCP2022_807439,5.7820587,1.2446645,5
JCP2022_802419,5.781766,0.81433207,5
JCP2022_807226,5.781684,1.2660912,5
JCP2022_804772,5.781541,0.37331435,5
JCP2022_804913,5.7792215,1.3058802,5
JCP2022_800362,5.7789907,0.7869245,7
JCP2022_804082,5.778771,1.1030636,5
JCP2022_801099,5.7787104,0.785406,5
JCP2022_802835,5.7782793,1.7321593,5
JCP2022_806997,5.7782497,0.56159395,5
JCP2022_806428,5.778034,1.7597605,5
JCP2022_800866,5.777584,1.5738149,5
JCP2022_802888,5.776801,0.53434896,5
JCP2022_801734,5.7754016,0.7091706,5
JCP2022_804178,5.775302,1.3051913,5
JCP2022_805660,5.775244,3.3633723,5
JCP2022_805202,5.774456,1.0271221,5
JCP2022_801880,5.7742434,0.9277531,5
JCP2022_803738,5.7737174,1.4217508,10
JCP2022_807556,5.7733116,0.8538516,7
JCP2022_806903,5.773305,1.5585532,5
JCP2022_807702,5.7728806,0.6437338,5
JCP2022_802370,5.7720785,0.45759448,5
JCP2022_807534,5.771971,1.1229845,6
JCP2022_807170,5.7710032,0.7985282,7
JCP2022_803107,5.770411,1.167958,5
JCP2022_803798,5.7701254,0.70213395,5
JCP2022_801900,5.7697244,0.9399803,5
JCP2022_804037,5.7694836,0.3607097,4
JCP2022_802174,5.7690825,0.7606915,5
JCP2022_805591,5.76844,1.1971402,12
JCP2022_800980,5.767513,0.17488123,5
JCP2022_802342,5.7674494,2.538267,5
JCP2022_804588,5.7673025,0.3751165,5
JCP2022_802841,5.7667365,1.8890682,5
JCP2022_800686,5.766696,0.39110237,5
JCP2022_802753,5.7662115,1.5154527,5
JCP2022_804263,5.765332,0.26153117,5
JCP2022_800414,5.7650156,0.67240465,5
JCP2022_805739,5.764248,0.8560108,5
JCP2022_806515,5.7642355,1.3737466,5
JCP2022_806201,5.7640257,0.28979355,5
JCP2022_805776,5.7634697,1.0771573,5
JCP2022_802790,5.7632384,1.1195921,5
JCP2022_806770,5.7627993,0.35414654,5
JCP2022_802282,5.762656,1.2846501,5
JCP2022_800923,5.7626214,0.9286058,10
JCP2022_801127,5.76229,1.4246341,5
JCP2022_805750,5.7622404,1.8576925,7
JCP2022_807821,5.761849,0.9116032,5
JCP2022_803370,5.7617097,1.4475296,5
JCP2022_805157,5.761385,1.436174,5
JCP2022_804743,5.761311,1.2162551,6
JCP2022_801302,5.7605767,0.5076203,5
JCP2022_800794,5.760113,0.92116475,5
JCP2022_801441,5.76005,2.5357199,5
JCP2022_807686,5.758139,0.8213479,5
JCP2022_800043,5.7579565,1.7082033,5
JCP2022_804766,5.757529,3.0023956,5
JCP2022_802690,5.7566795,1.7220106,10
JCP2022_800648,5.756437,0.7734815,5
JCP2022_803700,5.7553797,0.916032,5
JCP2022_807604,5.754536,1.2756538,5
JCP2022_804387,5.754453,1.4604287,5
JCP2022_801764,5.752898,1.7491612,5
JCP2022_801804,5.752674,0.6236651,5
JCP2022_803933,5.751617,0.60223264,5
JCP2022_807023,5.7516065,1.2508339,5
JCP2022_803329,5.7511263,2.0062823,5
JCP2022_805062,5.7509756,1.7613522,5
JCP2022_802637,5.7498426,0.893115,5
JCP2022_804888,5.749239,0.75221676,5
JCP2022_805871,5.7489014,1.6563667,7
JCP2022_804576,5.7488675,0.54271746,5
JCP2022_802326,5.748342,0.9992243,5
JCP2022_805061,5.748179,1.6011053,5
JCP2022_801733,5.7480507,0.44490275,5
JCP2022_805160,5.7477713,0.3013147,5
JCP2022_800245,5.747662,0.5691741,5
JCP2022_802179,5.7464743,1.9189084,5
JCP2022_802446,5.746166,0.4516506,5
JCP2022_802673,5.7461243,1.8048433,5
JCP2022_804489,5.7461133,0.64564705,5
JCP2022_806439,5.7458677,1.0308247,5
JCP2022_803274,5.7456427,0.6556229,5
JCP2022_804466,5.744611,2.7921753,5
JCP2022_806454,5.7445474,0.71709883,5
JCP2022_801509,5.7433167,0.7116012,5
JCP2022_804238,5.7427874,0.60541826,7
JCP2022_804324,5.7422533,0.59090155,5
JCP2022_802616,5.742036,0.3693267,5
JCP2022_806468,5.741495,0.6126655,5
JCP2022_801776,5.741179,1.6771245,5
JCP2022_807637,5.741127,0.8229978,5
JCP2022_807051,5.7408195,1.4303191,5
JCP2022_802150,5.73946,2.1577947,12
JCP2022_802441,5.73923,2.0159059,5
JCP2022_806350,5.737825,0.65153915,5
JCP2022_802295,5.7370787,1.2924411,5
JCP2022_802322,5.7370653,1.1808414,5
JCP2022_802116,5.7370133,1.6219871,5
JCP2022_803721,5.736461,1.2447722,7
JCP2022_801683,5.7363095,1.2637494,5
JCP2022_801666,5.7360883,0.42957345,5
JCP2022_807773,5.735968,0.7948727,5
JCP2022_802726,5.7350287,0.8273256,5
JCP2022_807129,5.734027,0.7300851,5
JCP2022_806008,5.733767,2.1044037,5
JCP2022_801556,5.732953,1.324914,5
JCP2022_805382,5.732329,2.274966,5
JCP2022_807362,5.7305465,1.3790343,5
JCP2022_800571,5.7303286,1.1719724,5
JCP2022_804685,5.729598,3.026097,5
JCP2022_802809,5.729476,0.97527057,5
JCP2022_806883,5.727871,0.7619626,5
JCP2022_806333,5.727557,0.94286174,5
JCP2022_802172,5.727339,1.3353771,5
JCP2022_801700,5.7263103,1.6183544,5
JCP2022_803253,5.725554,1.0711385,5
JCP2022_804895,5.725342,1.1699144,5
JCP2022_801932,5.72531,0.33796734,5
JCP2022_807357,5.7251587,0.57016534,5
JCP2022_802495,5.7245092,0.31234136,5
JCP2022_804212,5.723998,0.9407351,7
JCP2022_806427,5.723773,1.1671836,5
JCP2022_805615,5.723461,1.3187176,7
JCP2022_805686,5.7226486,0.4899671,5
JCP2022_806161,5.7225456,0.787331,5
JCP2022_807894,5.7218046,0.7887497,5
JCP2022_800828,5.72132,0.41737133,5
JCP2022_802778,5.7208915,2.8889973,7
JCP2022_803620,5.7208657,2.2021906,5
JCP2022_807818,5.7199426,0.46996868,5
JCP2022_807729,5.7197905,0.44391105,5
JCP2022_802545,5.7193956,1.1273136,5
JCP2022_803623,5.7193546,2.2418778,5
JCP2022_801053,5.7191343,0.80654126,5
JCP2022_802507,5.7189393,1.7859216,5
JCP2022_806254,5.718856,0.9631522,5
JCP2022_804886,5.718628,1.894943,5
JCP2022_801196,5.718261,0.69672805,5
JCP2022_806261,5.7168303,2.1562152,7
JCP2022_807768,5.7164307,0.5657866,5
JCP2022_804960,5.715978,0.91051716,5
JCP2022_802670,5.715659,0.8109719,5
JCP2022_801430,5.71542,3.1696637,5
JCP2022_806324,5.714206,1.4829406,5
JCP2022_801177,5.713905,0.44070914,5
JCP2022_801791,5.713832,1.2817192,5
JCP2022_803345,5.713683,2.6537666,5
JCP2022_804872,5.7131095,0.9679035,10
JCP2022_803803,5.71298,0.5702567,5
JCP2022_800740,5.7127504,0.26253778,5
JCP2022_807074,5.712432,1.69594,5
JCP2022_802415,5.7122755,0.89427584,5
JCP2022_802406,5.710425,2.157138,5
JCP2022_804874,5.7096953,1.0328546,7
JCP2022_805120,5.708675,1.4898686,5
JCP2022_806444,5.7083435,2.6530776,5
JCP2022_802874,5.7075586,1.5389651,5
JCP2022_805598,5.707438,0.8477934,10
JCP2022_804197,5.7061863,1.3004032,10
JCP2022_806542,5.7057233,1.2047861,7
JCP2022_800348,5.705073,1.576455,5
JCP2022_807845,5.7037024,0.87823,5
JCP2022_807153,5.7034016,1.2616967,12
JCP2022_803404,5.7022943,0.25253665,5
JCP2022_802578,5.7017627,1.2450182,5
JCP2022_802291,5.7016416,0.35529932,5
JCP2022_805967,5.7015862,0.6836852,5
JCP2022_801209,5.701092,1.1754061,5
JCP2022_804884,5.700834,0.71778,5
JCP2022_800241,5.7007365,1.0030203,5
JCP2022_802577,5.7006917,0.61619836,5
JCP2022_804614,5.7004676,0.74348694,5
JCP2022_800120,5.70043,0.5659405,12
JCP2022_803823,5.698894,1.1830547,5
JCP2022_805959,5.6987777,0.3144082,5
JCP2022_800574,5.6981573,0.46782297,5
JCP2022_805797,5.698039,1.9709864,5
JCP2022_800343,5.6980143,1.1315969,5
JCP2022_807642,5.6970887,0.6598439,5
JCP2022_804331,5.6968217,1.5405082,5
JCP2022_803179,5.696794,0.8162224,5
JCP2022_802347,5.6960487,2.0342147,5
JCP2022_802786,5.6959605,1.7308906,7
JCP2022_804202,5.695689,0.8651875,5
JCP2022_804006,5.6939087,0.6294371,5
JCP2022_806512,5.6933107,0.30925864,5
JCP2022_801216,5.692803,0.6239509,5
JCP2022_802627,5.692673,0.4271891,5
JCP2022_801641,5.6915536,1.9512501,5
JCP2022_807455,5.6907864,1.1465839,5
JCP2022_803554,5.690514,2.0707817,5
JCP2022_803884,5.6904616,1.4367582,5
JCP2022_807429,5.690267,1.9134654,5
JCP2022_802796,5.690158,1.4242735,5
JCP2022_805779,5.689477,0.49602294,5
JCP2022_806370,5.68933,1.7578305,5
JCP2022_803911,5.689317,0.8663534,5
JCP2022_801670,5.6890965,1.1821067,6
JCP2022_802971,5.6886115,0.73966664,5
JCP2022_806674,5.6882324,0.46451196,5
JCP2022_807204,5.688209,0.7585132,5
JCP2022_802517,5.688002,0.7206259,5
JCP2022_802964,5.687603,1.7447244,7
JCP2022_803597,5.686912,0.38458687,5
JCP2022_806549,5.6865096,1.9250298,7
JCP2022_802365,5.6860776,2.017828,5
JCP2022_805462,5.6850014,0.72818017,5
JCP2022_800627,5.684981,1.5034568,10
JCP2022_805438,5.684802,1.2319942,5
JCP2022_802188,5.6846504,2.0553603,5
JCP2022_807635,5.684394,1.1515899,5
JCP2022_801214,5.6829185,0.65387934,10
JCP2022_805641,5.682136,0.77427614,5
JCP2022_807368,5.681874,1.8635375,5
JCP2022_807112,5.6815176,1.1693909,5
JCP2022_803723,5.6809545,0.57939327,5
JCP2022_800754,5.6806593,0.7138191,5
JCP2022_800821,5.6803007,0.98762196,5
JCP2022_803833,5.6798964,1.4125007,5
JCP2022_801555,5.6795287,0.54019856,5
JCP2022_802029,5.6793633,2.0488746,7
JCP2022_801038,5.679002,0.77559364,5
JCP2022_804861,5.6785746,0.68213725,5
JCP2022_806786,5.6783094,0.6213121,5
JCP2022_801975,5.6777463,0.7873856,5
JCP2022_804558,5.6769714,0.57567275,5
JCP2022_801940,5.6767387,1.94482,5
JCP2022_806983,5.6763906,0.93652743,5
JCP2022_806942,5.676221,0.45168093,5
JCP2022_805481,5.675911,0.6759421,5
JCP2022_807481,5.6757293,0.68212414,5
JCP2022_800081,5.675115,1.5492798,10
JCP2022_804139,5.67455,0.8609159,5
JCP2022_807796,5.6737165,0.87653,5
JCP2022_806675,5.6736355,0.47751802,5
JCP2022_801667,5.673343,1.9965907,6
JCP2022_802407,5.6727676,1.2846093,5
JCP2022_804698,5.6721272,1.1083236,5
JCP2022_806173,5.671879,0.75704336,6
JCP2022_803140,5.6717567,1.0725149,6
JCP2022_803795,5.6714363,1.3380847,5
JCP2022_801979,5.67131,1.1046227,5
JCP2022_807486,5.6712966,0.76188374,5
JCP2022_804839,5.670171,0.6691503,5
JCP2022_802629,5.6701,1.1111071,5
JCP2022_803301,5.6698885,1.3046595,5
JCP2022_803838,5.669779,1.2768568,5
JCP2022_801912,5.669617,0.6046194,5
JCP2022_800670,5.669566,0.9309679,5
JCP2022_807789,5.669553,0.98707616,5
JCP2022_804654,5.6693897,1.266181,5
JCP2022_801075,5.668882,0.5532145,5
JCP2022_803011,5.668748,1.3079494,5
JCP2022_800862,5.6686616,1.1491488,5
JCP2022_801538,5.6686335,0.20363541,5
JCP2022_801550,5.667862,0.99492145,5
JCP2022_804645,5.667447,2.3666253,5
JCP2022_801885,5.667424,0.41791418,5
JCP2022_800918,5.6673627,1.638044,5
JCP2022_803090,5.667259,0.35408825,5
JCP2022_804900,5.666412,1.3915036,5
JCP2022_805415,5.6655145,1.5911168,5
JCP2022_802655,5.665393,1.9501183,5
JCP2022_806209,5.665246,1.9356394,5
JCP2022_806285,5.664799,0.71799785,5
JCP2022_803367,5.6646886,1.7425948,7
JCP2022_804283,5.664093,2.6821656,5
JCP2022_807246,5.6640725,1.4269174,5
JCP2022_806828,5.6637597,0.8293296,5
JCP2022_803123,5.6636763,2.8343487,7
JCP2022_804865,5.6633644,0.49336332,5
JCP2022_806825,5.662598,0.6181486,5
JCP2022_803637,5.661544,2.2819781,5
JCP2022_805538,5.660361,0.56238705,5
JCP2022_804812,5.6596346,1.1098073,5
JCP2022_801512,5.659315,0.8395528,12
JCP2022_802475,5.6588798,0.6310393,5
JCP2022_800734,5.657936,1.0539876,5
JCP2022_804942,5.6565924,0.330517,5
JCP2022_802253,5.6562366,1.5026143,5
JCP2022_806229,5.6550665,0.37655997,5
JCP2022_807249,5.6547914,0.41788778,5
JCP2022_805079,5.6545916,1.4658629,5
JCP2022_801844,5.653,1.4544042,5
JCP2022_802125,5.652997,0.18646443,5
JCP2022_803930,5.65299,0.86449534,5
JCP2022_802252,5.651708,0.45411208,5
JCP2022_805828,5.651569,0.42064342,5
JCP2022_805989,5.651279,1.194775,6
JCP2022_805698,5.6507134,1.1877335,5
JCP2022_807720,5.6504,0.26682708,5
JCP2022_804034,5.650383,1.1932235,5
JCP2022_801910,5.6498113,2.6552513,12
JCP2022_805552,5.649615,1.191418,7
JCP2022_806329,5.6493673,2.019416,5
JCP2022_804279,5.6489906,2.1966333,7
JCP2022_804498,5.648694,0.96316326,5
JCP2022_802504,5.6486254,1.7607305,5
JCP2022_804780,5.6482015,0.6260026,5
JCP2022_800618,5.647312,1.6658858,10
JCP2022_806430,5.6472764,0.65789646,5
JCP2022_803678,5.647074,0.3135087,5
JCP2022_800973,5.646341,1.1806502,5
JCP2022_802340,5.6456985,0.8144971,5
JCP2022_803727,5.6456227,1.424245,7
JCP2022_803316,5.645523,0.92755365,5
JCP2022_804393,5.645175,0.7762459,5
JCP2022_806266,5.6450973,1.7813606,5
JCP2022_805711,5.644367,0.8787213,5
JCP2022_806589,5.6440907,1.7208858,5
JCP2022_801129,5.643995,1.3675269,5
JCP2022_807543,5.643969,0.6677232,5
JCP2022_802540,5.643737,1.6404229,5
JCP2022_801995,5.6436563,0.89611965,5
JCP2022_804520,5.642516,0.3488966,5
JCP2022_805772,5.6423826,1.377332,5
JCP2022_803779,5.642353,1.3495721,5
JCP2022_802613,5.642282,1.7550892,5
JCP2022_807917,5.6422486,0.4992684,5
JCP2022_806764,5.6422343,0.9120122,5
JCP2022_804633,5.6421704,1.6839981,5
JCP2022_801808,5.6412497,1.0287502,5
JCP2022_805291,5.6398015,0.6617493,7
JCP2022_806556,5.639655,1.7964557,5
JCP2022_803774,5.6395884,0.894351,5
JCP2022_806481,5.6385865,1.0304412,5
JCP2022_803526,5.6384053,0.61907023,6
JCP2022_802299,5.6380496,0.5526321,5
JCP2022_806928,5.637662,1.4531358,5
JCP2022_807817,5.6376123,0.8345866,5
JCP2022_805809,5.637558,0.5504015,5
JCP2022_801225,5.6371956,0.4429172,5
JCP2022_802646,5.6371813,0.7605663,5
JCP2022_800312,5.6365776,0.76455605,5
JCP2022_801208,5.636479,1.6242257,5
JCP2022_802149,5.636184,1.487176,10
JCP2022_800184,5.635838,1.337401,5
JCP2022_803864,5.6352673,0.62269205,10
JCP2022_807705,5.634969,1.6894218,5
JCP2022_802383,5.6345396,1.2491028,5
JCP2022_806483,5.634334,0.8374877,7
JCP2022_800095,5.633939,0.9442464,5
JCP2022_806286,5.6335955,0.59030145,5
JCP2022_807099,5.632393,0.78494394,5
JCP2022_804142,5.6285906,1.4899592,5
JCP2022_800420,5.6284456,0.63763905,5
JCP2022_805127,5.6283436,0.9226026,5
JCP2022_803414,5.62818,1.5434585,5
JCP2022_803206,5.628168,2.189226,5
JCP2022_801223,5.6281495,2.517788,5
JCP2022_804747,5.6278524,1.010811,5
JCP2022_805443,5.6271844,1.6805264,5
JCP2022_807554,5.627111,0.9073961,6
JCP2022_807470,5.626876,0.8408208,5
JCP2022_807283,5.626153,1.4414603,5
JCP2022_803652,5.62575,1.2298241,5
JCP2022_805728,5.6243353,0.24575724,5
JCP2022_803924,5.6242747,1.1030527,5
JCP2022_804255,5.624266,1.4226555,10
JCP2022_807756,5.62417,0.724501,5
JCP2022_806730,5.6241646,1.8572707,5
JCP2022_800212,5.6241007,0.5347716,5
JCP2022_806374,5.623713,0.7029341,5
JCP2022_802899,5.622874,0.48040664,5
JCP2022_802337,5.6227446,1.663032,5
JCP2022_803593,5.6222744,1.1688863,5
JCP2022_805395,5.622272,1.0844523,5
JCP2022_806628,5.62215,3.0762718,5
JCP2022_805284,5.6217647,1.3862102,5
JCP2022_807323,5.621163,0.7984155,5
JCP2022_804337,5.620578,0.4044436,5
JCP2022_804019,5.620366,0.83346516,5
JCP2022_805186,5.62003,2.2294195,7
JCP2022_800983,5.619263,1.1738622,6
JCP2022_801074,5.6192446,1.7883496,5
JCP2022_807035,5.619079,1.164296,7
JCP2022_803435,5.618965,0.9441272,5
JCP2022_806753,5.6188645,1.5107151,5
JCP2022_801231,5.6183305,1.134248,5
JCP2022_805374,5.618165,0.58176035,5
JCP2022_802708,5.618009,0.96698046,5
JCP2022_803315,5.617719,0.65433544,5
JCP2022_803614,5.6177177,1.7135377,5
JCP2022_804390,5.6174445,0.5665698,5
JCP2022_802946,5.6171393,1.0128446,5
JCP2022_805056,5.616535,1.1982517,10
JCP2022_801498,5.6158814,0.65808475,5
JCP2022_800108,5.615451,1.4492931,5
JCP2022_800904,5.614732,0.9699112,5
JCP2022_803595,5.613548,0.94085747,5
JCP2022_805820,5.613345,0.86513793,5
JCP2022_805696,5.6133375,1.0038552,5
JCP2022_806577,5.6131473,1.5248157,5
JCP2022_803672,5.6127977,0.75189525,5
JCP2022_802546,5.6122003,0.9508126,7
JCP2022_804235,5.611819,0.5383811,6
JCP2022_802659,5.611727,1.645842,5
JCP2022_801914,5.610781,1.3973616,5
JCP2022_807085,5.610175,0.96561265,5
JCP2022_805426,5.6101165,0.9098999,5
JCP2022_800936,5.609487,0.75388855,5
JCP2022_807217,5.609288,1.5149693,5
JCP2022_801434,5.6089387,1.1108236,5
JCP2022_800428,5.608346,0.9654177,5
JCP2022_805898,5.6080832,0.6159147,5
JCP2022_804079,5.606993,1.4292753,7
JCP2022_806138,5.606859,0.54559904,5
JCP2022_800491,5.6067333,0.68579096,5
JCP2022_801422,5.6063056,0.57649255,5
JCP2022_807782,5.6060896,1.6514448,5
JCP2022_802010,5.6054235,0.6426348,6
JCP2022_801878,5.6052647,0.48094478,5
JCP2022_801505,5.604886,2.4120665,5
JCP2022_802682,5.6044936,1.0068218,12
JCP2022_800389,5.6040583,1.2047964,5
JCP2022_802114,5.6038723,1.0824044,5
JCP2022_802448,5.603819,0.71677154,3
JCP2022_802319,5.6035666,0.5175627,5
JCP2022_807680,5.6032457,0.9977038,5
JCP2022_802745,5.602665,0.6543457,5
JCP2022_807954,5.602242,1.4212284,5
JCP2022_803498,5.6021814,1.8610843,5
JCP2022_805442,5.601059,0.90502006,5
JCP2022_802815,5.601022,1.479696,5
JCP2022_807268,5.6007557,1.7784431,10
JCP2022_807467,5.6006994,0.35461736,5
JCP2022_802712,5.600436,1.0002847,5
JCP2022_807305,5.599557,1.9234145,5
JCP2022_807733,5.599463,1.1253347,5
JCP2022_805244,5.5980916,0.358782,5
JCP2022_801623,5.597927,1.8833305,5
JCP2022_804689,5.597664,0.27757975,5
JCP2022_803474,5.5972548,0.4106734,5
JCP2022_803649,5.596166,2.035519,5
JCP2022_806320,5.5960207,0.46512714,5
JCP2022_801755,5.5955834,1.0511621,5
JCP2022_801413,5.5952454,0.75433826,5
JCP2022_801295,5.5951567,0.676878,5
JCP2022_802864,5.595017,0.42760345,5
JCP2022_804215,5.594939,1.4862177,7
JCP2022_800385,5.5943785,0.8445853,5
JCP2022_807026,5.5938363,0.4077565,5
JCP2022_803366,5.5937953,0.7014794,5
JCP2022_803560,5.5937905,1.9660469,5
JCP2022_806211,5.5936303,1.0048722,5
JCP2022_807709,5.5935783,1.7388473,5
JCP2022_802157,5.5926065,0.564977,5
JCP2022_800301,5.592201,0.975248,12
JCP2022_804354,5.5920916,1.0534443,5
JCP2022_807765,5.591899,0.85012966,5
JCP2022_800522,5.59161,0.66008973,5
JCP2022_801649,5.5911455,0.42891517,5
JCP2022_800797,5.591035,0.9577357,5
JCP2022_802343,5.5905485,1.6572616,10
JCP2022_804135,5.590265,1.0373956,5
JCP2022_803900,5.5895877,1.674899,5
JCP2022_802951,5.589134,0.2946166,5
JCP2022_803045,5.588258,1.8612629,5
JCP2022_807651,5.587997,1.3900888,5
JCP2022_801166,5.5879617,0.44219944,5
JCP2022_805935,5.5874233,1.0168616,5
JCP2022_804509,5.5872126,1.2163258,5
JCP2022_805644,5.587077,3.0495422,5
JCP2022_805183,5.5870337,2.2483249,5
JCP2022_801149,5.5864086,1.7695062,5
JCP2022_802806,5.586293,0.603123,5
JCP2022_805115,5.5859556,0.6372696,5
JCP2022_804499,5.585808,2.003566,5
JCP2022_800162,5.5853777,0.5007339,5
JCP2022_802155,5.585247,1.7673755,5
JCP2022_805883,5.584739,0.630869,5
JCP2022_807188,5.5846186,1.3116645,5
JCP2022_801872,5.58433,2.0331004,5
JCP2022_800220,5.5836263,0.92743266,4
JCP2022_801354,5.5835905,1.1315801,5
JCP2022_800771,5.5834394,0.5387731,5
JCP2022_800225,5.5830107,0.6660462,5
JCP2022_801974,5.5829782,0.6767475,5
JCP2022_805661,5.5828276,0.94467086,5
JCP2022_801373,5.5823236,0.640791,5
JCP2022_804650,5.582234,0.81635803,5
JCP2022_802549,5.582145,0.19819845,5
JCP2022_806523,5.582014,0.47545198,5
JCP2022_805801,5.581782,0.5153458,5
JCP2022_805985,5.581623,0.59765464,5
JCP2022_802107,5.5814114,0.9554837,5
JCP2022_805447,5.580783,0.6119565,5
JCP2022_801385,5.580499,1.015174,5
JCP2022_807173,5.5804644,1.6362696,5
JCP2022_801697,5.5801125,0.9174263,5
JCP2022_800466,5.58001,0.8283285,5
JCP2022_800174,5.579723,0.77929294,7
JCP2022_804758,5.579627,0.5097809,5
JCP2022_800768,5.579391,0.983731,5
JCP2022_800038,5.5793,0.73764926,5
JCP2022_803487,5.5791883,0.6668575,5
JCP2022_803151,5.578845,0.9113404,5
JCP2022_804735,5.5786834,0.3392538,5
JCP2022_800067,5.5784287,0.6307315,12
JCP2022_800569,5.578191,0.3155158,5
JCP2022_801613,5.5780096,0.6916639,5
JCP2022_800769,5.5776553,1.4440787,7
JCP2022_803008,5.577427,0.92639005,5
JCP2022_800408,5.5756407,1.0569181,5
JCP2022_800254,5.575389,0.6056786,5
JCP2022_803304,5.5753613,0.70275563,5
JCP2022_806902,5.575345,1.2777945,5
JCP2022_807717,5.574824,0.8182416,6
JCP2022_801059,5.5747356,1.8096137,5
JCP2022_802372,5.5735016,1.5404116,6
JCP2022_802325,5.5734415,1.0036433,5
JCP2022_803975,5.572952,1.0553521,7
JCP2022_800610,5.572322,1.1067158,5
JCP2022_806698,5.5722976,0.3168308,5
JCP2022_800171,5.571899,0.66058075,7
JCP2022_804051,5.571352,0.51917,5
JCP2022_802072,5.5710807,0.65230924,6
JCP2022_804929,5.570843,0.5424205,5
JCP2022_803251,5.570778,2.2258945,5
JCP2022_802626,5.5703807,0.605307,6
JCP2022_801101,5.570033,0.9135043,5
JCP2022_806446,5.569852,1.7591552,5
JCP2022_807605,5.568122,2.0146394,5
JCP2022_807595,5.567853,0.77406186,5
JCP2022_807288,5.5676026,1.1986609,5
JCP2022_804442,5.5675955,0.84778607,5
JCP2022_800482,5.5674214,0.8985442,5
JCP2022_804917,5.567407,1.7941413,5
JCP2022_802466,5.567201,0.59195006,5
JCP2022_806300,5.567169,1.4512296,4
JCP2022_801628,5.566669,2.826871,7
JCP2022_802160,5.5665126,0.31226486,5
JCP2022_804555,5.56643,0.124355845,5
JCP2022_803663,5.5661616,1.0837175,5
JCP2022_802635,5.564995,1.7515104,5
JCP2022_807039,5.5647078,0.7797311,5
JCP2022_800703,5.5643263,0.4424128,5
JCP2022_805058,5.563833,0.7846625,10
JCP2022_803701,5.563498,0.61627835,5
JCP2022_805041,5.562974,0.5542306,5
JCP2022_801778,5.5627794,1.8302706,5
JCP2022_804502,5.5618086,2.7178698,7
JCP2022_803144,5.561776,1.2567675,5
JCP2022_804968,5.5612144,0.48555946,5
JCP2022_805471,5.5611434,0.6421859,5
JCP2022_806746,5.560599,0.9927137,5
JCP2022_806180,5.560535,0.4315179,5
JCP2022_803409,5.560417,0.44402367,5
JCP2022_803886,5.559905,0.9765163,5
JCP2022_805167,5.55981,1.222586,5
JCP2022_802021,5.559405,0.6098516,5
JCP2022_806912,5.558961,1.1221552,5
JCP2022_800993,5.5589347,0.65629023,5
JCP2022_803572,5.5578856,0.5404199,5
JCP2022_802468,5.5574746,0.61831695,5
JCP2022_805704,5.555995,1.8905456,5
JCP2022_801828,5.5554376,0.89392185,5
JCP2022_802846,5.555055,1.3217589,5
JCP2022_807558,5.5549397,0.8752969,6
JCP2022_800702,5.553743,0.9671315,7
JCP2022_806943,5.5516853,0.31100988,5
JCP2022_800146,5.551637,2.3303583,5
JCP2022_806262,5.551627,0.8885447,5
JCP2022_806490,5.5510006,2.551899,5
JCP2022_802334,5.5509887,1.3093691,5
JCP2022_803265,5.5508204,0.61689216,5
JCP2022_800269,5.550502,0.643823,5
JCP2022_806113,5.5502925,0.80772036,5
JCP2022_804927,5.5501833,0.69380236,5
JCP2022_800601,5.549754,1.5487423,5
JCP2022_802954,5.5488687,1.4298321,5
JCP2022_806627,5.5484548,0.30938274,5
JCP2022_800311,5.5473824,1.756754,6
JCP2022_806436,5.5473566,0.9563344,10
JCP2022_806797,5.546517,0.52726626,5
JCP2022_806875,5.545909,0.8781108,5
JCP2022_801424,5.545334,1.6283451,5
JCP2022_803611,5.5443077,0.8397533,5
JCP2022_800836,5.5438437,0.1522017,5
JCP2022_806843,5.5437417,1.022591,5
JCP2022_801970,5.5429354,0.4602231,5
JCP2022_804665,5.542901,1.0290291,10
JCP2022_806106,5.5427675,0.77479714,5
